   28.641330205784840       -83.346395871775130     
   44.304097260885861       -76.349874305434710     
   0.0000000000000000       -65.000000000000000     
   15.939048236972104       -53.644601755116931     
   22.696851292263315       -39.753341157678449     
   1.9792173946111100       -31.797634148220016     
   358.96696109901279       -24.657083091210314     
   356.32243001473307       -13.645702748092209     
   1.1968909752273780       -5.9316206085408298     
   33.723474738006757       -83.215276759167196     
   57.702988367918884       -76.773543732450378     
   10.000000000000000       -65.000000000000000     
   15.951339405136117       -54.615976198081363     
   28.202105123163971       -42.496656298234264     
   13.051287096413613       -33.928083615930440     
   9.4008882211458875       -24.415872958154278     
   9.0425533267077629       -14.637371878163631     
   11.129574450892868       -5.0773816778654171     
   39.767356067955703       -83.356241475201131     
   68.055485320966994       -77.123020143108576     
   20.000000000000000       -65.000000000000000     
   20.000000000000000       -55.000000000000000     
   21.854068173902927       -44.836932881609854     
   20.000000000000000       -35.000000000000000     
   20.000000000000000       -25.000000000000000     
   19.897617397859779       -15.022863397198929     
   23.689846873497299       -4.3703796773144985     
   48.808262600508385       -83.745078529498826     
   75.377389175735075       -77.277333666614780     
   65.099416045130511       -68.453104909137238     
   74.892675167412634       -59.177609714639459     
   30.000000000000000       -45.000000000000000     
   32.515100191969232       -35.534864857791895     
   30.035245011661754       -25.337415620951159     
   30.000000000000000       -15.000000000000000     
   32.670367502614027       -4.3871939911841480     
   59.256764950857637       -84.432017403229750     
   76.979794954503333       -76.892924450679757     
   66.504719821004556       -67.369744150185610     
   77.056551703365059       -58.282201238254807     
   69.957249271947461       -49.163224767104467     
   44.038651705955004       -35.945480625830250     
   40.000000000000000       -25.000000000000000     
   38.109717687244704       -13.991888837968144     
   40.473926414659431       -4.9142692094485811     
   72.447529471666300       -85.214465229730308     
   79.303573976277391       -76.258642560576178     
   68.224817550225822       -66.274442355167906     
   79.520671031536011       -57.420192920255843     
   78.546614973423047       -48.521986236021043     
   57.813760587580866       -36.944537856304386     
   50.000000000000000       -25.000000000000000     
   48.434881306492706       -15.873306927744640     
   50.000000000000000       -5.0000000000000000     
   84.846906970840195       -85.927644586262844     
   81.862484020204477       -75.592010282137977     
   69.092347227155571       -65.500342028194254     
   83.447030229148197       -56.487089606802947     
   84.565869441546127       -47.296206081311290     
   63.526362650367943       -35.667005375866545     
   60.000000000000000       -25.000000000000000     
   57.386498565495607       -15.866937064888930     
   60.337638015289095       -5.0830084824347876     
   97.409443684016978       -86.527824550833259     
   83.796133983774979       -75.175311714599019     
   70.000000000000000       -65.000000000000000     
   86.693938855809222       -55.847699607192268     
   93.190366585467132       -47.136076250721466     
   70.000000000000000       -35.000000000000000     
   70.000000000000000       -25.000000000000000     
   69.762101540217401       -15.038398037294128     
   70.000000000000000       -5.0000000000000000     
   110.29792468891706       -87.256689810175928     
   87.286298309820793       -75.118485429198287     
   80.000000000000000       -65.000000000000000     
   88.276507246510974       -55.421065524140907     
   100.93594831855768       -47.387567913713525     
   80.000000000000000       -35.000000000000000     
   80.000000000000000       -25.000000000000000     
   80.000000000000000       -15.000000000000000     
   80.000000000000000       -5.0000000000000000     
   126.93740923029715       -87.920969967543854     
   153.45398560927697       -78.466382393259778     
   90.000000000000000       -65.000000000000000     
   91.634075495712324       -55.083656685204978     
   112.34469747662808       -48.102047943134764     
   90.000000000000000       -35.000000000000000     
   90.000000000000000       -25.000000000000000     
   90.000000000000000       -15.000000000000000     
   90.000000000000000       -5.0000000000000000     
   132.38147088428533       -87.740559920136690     
   175.69136661712844       -77.967170900889187     
   100.00000000000000       -65.000000000000000     
   100.00000000000000       -55.000000000000000     
   122.14786904740293       -48.080314545195662     
   100.00000000000000       -35.000000000000000     
   98.917813877406346       -25.853942377786069     
   100.00000000000000       -15.000000000000000     
   98.963243255263436       -5.1053729534702006     
   133.56667069441869       -87.238302098060032     
   193.22561710164348       -76.261923675537744     
   110.00000000000000       -65.000000000000000     
   148.09200536180776       -58.343005796310713     
   130.87015401054182       -47.823305162955705     
   110.00000000000000       -35.000000000000000     
   108.29434291688824       -26.410240625273786     
   107.63578207526285       -14.607737092724555     
   107.64649637276916       -5.3491106191275897     
   134.66810570401560       -86.371989032203814     
   201.37499616274894       -74.189156189421112     
   138.09849633072170       -66.146831038433149     
   148.44119758374805       -57.679563087421499     
   139.52990706348578       -47.567979701517906     
   120.00000000000000       -35.000000000000000     
   117.75951819259858       -26.378818769530547     
   119.60700421717365       -14.934649029721848     
   117.72839013263925       -5.3206028541453936     
   253.35246157848511       -85.603188081841537     
   176.19387109716166       -74.990724241180132     
   140.21704007365994       -65.573887670599888     
   148.46004194340190       -56.561570338104289     
   136.18643606760432       -45.807502617520974     
   130.00000000000000       -35.000000000000000     
   130.00000000000000       -25.000000000000000     
   128.16409173787238       -14.734762954395517     
   126.90219545933336       -4.9390260168085520     
   258.15721278239994       -84.089001728113701     
   157.50478367284407       -74.985779803741977     
   140.69109697388581       -65.033002057567757     
   148.92779867540145       -55.609528982392654     
   140.00000000000000       -45.000000000000000     
   140.00000000000000       -35.000000000000000     
   140.00000000000000       -25.000000000000000     
   133.26200563884785       -13.082577555579528     
   136.95108418332231       -4.8349049743221295     
   261.17147962198766       -82.583706349829399     
   151.25500530391207       -74.986011169511485     
   150.00000000000000       -65.000000000000000     
   150.00000000000000       -55.000000000000000     
   150.00000000000000       -45.000000000000000     
   150.00000000000000       -35.000000000000000     
   150.00000000000000       -25.000000000000000     
   150.00000000000000       -15.000000000000000     
   145.17843938672701       -5.4654905947375436     
   263.91135581267622       -81.198884729256179     
